Counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
32,0.27,0.93,-0.15,-1.53,1.77,0.37,32.42,6.41,-7.6,idle
32,0.27,0.92,-0.16,-0.06,1.71,-0.12,31.49,6.47,-7.04,idle
32,0.27,0.93,-0.15,-1.16,1.89,0.43,32.3,6.46,-6.85,idle
33,0.27,0.92,-0.17,-5.92,2.69,0.92,32.2,6.68,-6.58,idle
33,0.27,0.93,-0.18,-1.83,2.5,0.55,32.41,6.71,-8.11,idle
33,0.27,0.94,-0.18,-0.55,2.2,1.1,32.23,6.54,-6.85,idle
33,0.27,0.93,-0.18,-2.26,2.69,1.1,32.51,6.9,-7.17,idle
33,0.26,0.93,-0.18,2.44,2.14,-0.49,32.6,6.36,-7.41,idle
33,0.27,0.95,-0.19,3.36,2.44,-0.67,32.47,6.53,-7.59,idle
33,0.28,0.96,-0.18,-1.71,0.24,-5.07,32.26,5.79,-8.17,idle
33,0.32,1.03,-0.19,-16.3,7.51,-1.46,32.89,6.65,-7.91,idle
33,0.26,0.85,-0.24,-33.08,11.9,-7.69,33.52,5.59,-7.47,idle
33,0.25,0.8,-0.26,-11.41,8.97,-2.14,34.17,5.59,-7.19,idle
33,0.27,0.89,-0.25,-18.13,5.86,4.09,33.64,5.43,-7.2,idle
33,0.29,0.9,-0.25,-27.95,5.31,5.68,33.69,5.48,-4.93,idle
33,0.27,0.93,-0.31,-18.01,6.04,6.53,33.74,6.52,-4.06,idle
33,0.27,0.91,-0.32,-34.3,5.43,3.17,33.39,6.71,-4.79,idle
33,0.27,0.84,-0.33,-40.89,4.09,-2.08,33.4,6.54,-4.22,idle
33,0.27,0.82,-0.43,-51.33,8.3,-3.11,32.86,7.08,-4.5,idle
33,0.27,0.82,-0.42,-11.9,1.89,-1.22,33.08,8.17,-3.27,idle
33,0.26,0.81,-0.44,-6.65,3.72,0.49,32.82,8.08,-2.76,idle
33,0.26,0.78,-0.43,-13.92,6.84,3.36,32.73,8.74,-2.55,idle
33,0.25,0.8,-0.47,-5.62,5,2.93,32.56,9.11,-2.72,idle
33,0.22,0.8,-0.45,-19.29,8,1.28,32.7,8.67,-2.6,idle
33,0.24,0.83,-0.5,-7.14,4.33,0.55,32.69,8.95,-2.27,idle
33,0.24,0.8,-0.51,-6.35,5.68,0.18,32.04,9.14,-1.03,idle
33,0.25,0.82,-0.52,-8.79,5.62,0.61,32.95,9.91,-1.84,idle
33,0.23,0.77,-0.51,-6.96,4.15,0.06,32.21,9.84,-0.49,idle
33,0.25,0.79,-0.5,-4.64,2.93,-0.61,32.2,10.21,-1.09,idle
33,0.23,0.8,-0.54,-3.85,2.14,0.43,31.59,9.96,1.75,idle
33,0.25,0.79,-0.52,-3.42,2.99,1.16,31.68,10.02,0.12,idle
33,0.24,0.79,-0.53,-3.17,3.05,0.61,31.95,10.62,1.1,idle
33,0.23,0.79,-0.54,-1.1,2.56,0.85,32.23,10.78,1.01,idle
34,0.25,0.77,-0.5,-1.1,1.1,-0.43,31.84,10.71,1.93,idle
34,0.24,0.81,-0.58,-4.82,4.15,1.46,31.76,10.41,0.26,idle
34,0.24,0.78,-0.54,-1.04,2.69,0.73,31.84,11,1.33,idle
34,0.23,0.77,-0.54,-2.69,2.08,-0.06,32.02,11.05,0.44,idle
34,0.26,0.81,-0.58,-3.6,2.75,1.28,31.52,10.91,1.54,idle
34,0.22,0.73,-0.53,2.14,1.1,-1.89,31.96,11.6,0.17,idle
34,0.25,0.8,-0.56,2.93,0.61,0.06,31.93,11.29,2.04,idle
34,0.25,0.79,-0.55,0.98,2.32,-0.12,32.1,11.21,0.51,idle
34,0.23,0.8,-0.65,-4.03,0.85,-12.08,32.01,10.55,0.85,idle
34,0.27,0.78,-0.53,-1.95,-5.43,-4.94,32.28,9.89,0.21,idle
34,0.3,0.86,-0.5,3.85,-6.35,-16.11,32.89,8.87,0.81,idle
34,0.28,0.62,-0.48,-14.95,6.29,-16.72,33.72,8.85,-0.35,idle
34,0.27,0.68,-0.56,-14.1,20.45,-11.84,34.66,7.84,-0.85,idle
34,0.26,0.75,-0.67,-26.55,13.85,-0.06,34.27,8.69,0.83,idle
34,0.28,0.66,-0.55,-7.08,6.96,4.58,34.61,9.48,2.76,idle
34,0.28,0.75,-0.61,0.85,13,8.06,33.68,8.56,1.35,idle
34,0.25,0.74,-0.69,-32.29,9.4,5.43,34.05,8.96,2.88,idle
34,0.27,0.69,-0.6,-11.11,4.27,1.95,34.36,9.66,2.6,idle
34,0.26,0.7,-0.65,-7.57,2.14,0.85,33.34,9.42,3.21,idle
34,0.27,0.71,-0.63,-30.58,4.94,3.66,33.74,9.94,2.65,idle
34,0.25,0.68,-0.69,-15.08,6.1,0.85,33.41,10.78,2.78,idle
34,0.26,0.68,-0.68,-23.56,5.37,2.5,34.23,10.96,2.54,idle
34,0.25,0.64,-0.72,-36.68,8.54,0.49,33.36,11.38,2.61,idle
34,0.25,0.62,-0.75,-31.25,5.25,-0.18,33.58,11.95,4.11,idle
34,0.25,0.59,-0.71,-39.37,7.75,0.49,33.78,12.51,5.2,idle
34,0.23,0.58,-0.75,-28.75,8.12,3.36,32.78,13.31,3.78,idle
34,0.23,0.54,-0.77,-21.24,7.87,2.14,32.97,14.1,3.26,idle
34,0.23,0.54,-0.8,-20.02,11.17,5.86,32.97,15.14,3.64,idle
34,0.2,0.52,-0.83,-22.58,13.37,3.42,32.13,15.59,4.76,idle
34,0.21,0.56,-0.91,-22.03,14.16,1.83,28.86,18.12,6.4,idle
35,0.19,0.46,-0.86,-2.56,2.62,-0.31,31.29,19.42,5.59,idle
35,0.2,0.45,-0.87,-8.67,4.88,-0.31,30.76,19.67,6.38,idle
35,0.19,0.44,-0.87,-1.95,1.77,-0.12,30.92,20.13,6.52,idle
35,0.19,0.43,-0.86,-1.59,1.28,0.37,31.12,20.35,6.14,idle
35,0.19,0.44,-0.88,-3.36,3.42,0.24,31.35,19.92,6.19,idle
35,0.19,0.44,-0.86,4.21,-1.16,0.49,31.16,20.21,7.02,idle
35,0.19,0.43,-0.85,-3.11,1.28,0.31,31.41,19.84,6.31,idle
35,0.18,0.43,-0.86,-0.55,0.55,0.85,31.46,20.39,5.68,idle
35,0.18,0.43,-0.87,-6.71,3.36,0.37,31.15,20.28,6.12,idle
35,0.18,0.41,-0.88,-1.53,1.16,-0.06,30.97,20.2,6.7,idle
35,0.18,0.42,-0.88,0.73,0.79,0.37,31.18,20.69,7.02,idle
35,0.19,0.41,-0.86,-0.98,0.73,-0.06,31.34,20.24,6.65,idle
35,0.19,0.41,-0.88,-2.93,2.69,-0.43,30.88,20.36,6.6,idle
35,0.19,0.4,-0.86,-3.05,1.83,-0.12,31.04,21.17,6.27,idle
35,0.18,0.41,-0.87,-1.04,0.92,0.73,31.05,20.67,7.14,idle
35,0.19,0.4,-0.89,-1.83,1.28,-0.43,31.03,20.51,5.53,idle
35,0.19,0.42,-0.89,-3.23,1.71,1.04,31.12,20.31,6.34,idle
35,0.18,0.43,-0.89,-3.42,3.6,0.85,31.3,21.12,5.8,idle
35,0.19,0.4,-0.89,-2.01,2.56,0.37,31.9,21.63,6.27,idle
35,0.19,0.4,-0.9,-1.1,2.01,0.55,31.46,20.72,6.57,idle
35,0.18,0.4,-0.89,-1.71,1.53,0.49,30.81,21.46,6.24,idle
35,0.19,0.4,-0.88,-0.24,1.77,0.18,31.19,21.14,6.53,idle
35,0.18,0.39,-0.88,0.61,1.77,0.67,31.29,21.5,7.8,idle
35,0.18,0.4,-0.88,-0.73,1.95,0.37,31.05,21.53,6.6,idle
35,0.19,0.4,-0.91,-0.24,1.83,0.49,30.94,21.37,6.62,idle
35,0.18,0.4,-0.89,0.73,1.04,0.43,30.81,21.04,6.49,idle
35,0.18,0.39,-0.89,-1.46,1.28,0.31,31.3,21.46,6.75,idle
35,0.18,0.39,-0.89,-1.28,1.89,0.49,31.1,21.44,6.32,idle
35,0.19,0.4,-0.89,0.85,1.1,0.61,31.21,21.01,6.6,idle
35,0.18,0.4,-0.9,-0.31,1.34,0.43,30.97,21.57,7.21,idle
36,0.19,0.39,-0.89,-2.69,1.59,0.73,30.81,21.62,6.96,idle
36,0.18,0.41,-0.91,-1.53,1.83,0.24,30.97,21.3,6.46,idle
36,0.21,0.42,-0.91,-0.37,1.71,-14.77,30.42,21.44,5.82,idle
36,0.18,0.39,-0.93,1.34,2.81,-0.18,31.09,20.89,7.23,idle
36,0.19,0.39,-0.9,-0.55,2.01,0.98,31.77,20.74,5.21,idle
36,0.18,0.4,-0.91,0.85,1.46,0.85,30.91,21.06,6.3,idle
36,0.2,0.38,-0.85,-3.78,-1.65,0.55,31.37,20.67,6.18,idle
36,0.2,0.45,-0.97,-7.08,2.87,-0.12,31.24,20.58,5.83,idle
36,0.18,0.31,-0.85,-9.95,-2.81,-3.78,30.87,21.25,6.1,idle
36,0.21,0.41,-0.88,-8.54,2.38,1.1,31.92,20.54,6.2,idle
36,0.17,0.34,-0.91,-9.89,2.08,0.31,31.14,21.36,5.81,idle
36,0.2,0.34,-0.89,-8.18,6.16,1.89,31.03,21.01,6.69,idle
36,0.19,0.34,-0.85,-32.59,4.82,0.12,30.76,21.87,7.24,idle
36,0.19,0.29,-0.93,-14.95,5.62,-0.37,31.24,22.24,5.62,idle
36,0.17,0.27,-0.94,-11.35,2.75,-0.12,31.27,22.74,6.95,idle
36,0.18,0.28,-0.94,-28.08,7.39,0.92,31.24,23.35,6.6,idle
36,0.17,0.21,-0.94,-19.78,4.15,-1.1,30.8,24.76,6.23,idle
36,0.17,0.23,-0.93,-15.5,2.62,0.43,31.03,24.28,5.71,idle
36,0.16,0.14,-0.96,-38.76,5.62,-4.03,31.09,25.38,6.6,idle
36,0.16,0.17,-0.96,-11.47,2.81,2.56,30.38,26.65,6.58,idle
36,0.16,0.15,-0.96,-24.6,6.77,-1.95,30.66,26.86,6.21,idle
36,0.15,0.11,-1,-15.2,4.52,-1.22,30.37,27.86,5.3,idle
36,0.15,0.12,-0.95,-2.5,0.98,0.31,30.41,28.03,5.4,idle
36,0.16,0.13,-0.97,0.98,0.61,0.73,30.41,28.67,5.57,idle
36,0.15,0.11,-0.98,-1.77,2.75,0.06,30.52,29.13,4.97,idle
36,0.15,0.12,-0.97,3.17,0.67,0.79,29.96,28.05,4.98,idle
36,0.15,0.11,-0.97,-0.79,2.26,0.24,29.94,28.44,4.52,idle
36,0.16,0.07,-0.98,-1.89,1.71,0.49,30.55,28.15,5.58,idle
36,0.15,0.12,-0.99,2.87,1.46,1.1,30.26,28.21,5.85,idle
36,0.15,0.12,-0.98,-0.73,2.87,0.18,30.11,28.61,4.54,idle
37,0.15,0.11,-0.99,-0.55,3.3,0.18,30.14,28.2,5.07,idle
37,0.15,0.12,-0.99,1.46,2.69,0.37,30.11,28.64,5.64,idle
37,0.15,0.11,-0.97,-0.73,1.83,-0.06,30.3,28.91,5.6,idle
37,0.15,0.12,-0.96,1.16,1.46,0.61,30.37,28.41,5.46,idle
37,0.15,0.11,-0.98,0.73,2.01,-0.24,29.96,29.17,5.6,idle
37,0.15,0.12,-0.98,0.73,1.71,0.43,29.8,28.96,5.29,idle
37,0.14,0.12,-0.97,3.17,0.61,0.67,29.92,29.06,5.58,idle
37,0.15,0.11,-0.97,0.06,1.89,-0.06,30.46,28.39,5.03,idle
37,0.15,0.12,-0.99,-1.95,3.54,0.24,29.79,28.76,5.53,idle
37,0.15,0.12,-0.98,0.06,1.53,0.79,29.28,29.13,6.21,idle
37,0.15,0.11,-0.98,-3.36,2.81,0,29.94,28.8,5.64,idle
37,0.15,0.12,-0.98,-1.34,2.5,0.43,29.68,28.88,6.29,idle
37,0.15,0.11,-0.98,-3.3,3.48,0.31,29.68,29.64,6.03,idle
37,0.14,0.11,-0.99,-2.87,2.99,-0.12,29.55,28.92,6.21,idle
37,0.14,0.11,-0.98,-0.85,1.1,0.79,29.94,29,6.13,idle
37,0.15,0.11,-0.98,0.49,0.79,0.55,29.92,29.14,6.04,idle
37,0.14,0.1,-1,-1.4,1.77,1.22,29.86,28.99,5.86,idle
37,0.15,0.11,-0.98,0.24,1.16,0.85,29.88,28.27,5.77,idle
37,0.14,0.1,-0.97,-0.12,1.16,0.43,29.92,29.09,5.88,idle
37,0.14,0.11,-0.98,-1.65,1.53,0.37,29.99,29.08,5.16,idle
37,0.15,0.1,-0.98,-0.31,1.1,0.67,30.29,28.94,5.1,idle
37,0.14,0.11,-0.98,-2.14,1.83,0.49,29.8,29.26,5.44,idle
37,0.15,0.1,-0.99,-1.34,0.92,0.73,29.63,28.85,5.76,idle
37,0.14,0.11,-0.98,-9.83,0.43,1.83,30.04,28.92,6.51,idle
37,0.16,0.08,-0.93,-7.32,1.28,0.43,30.22,29.54,6.09,idle
37,0.14,0.08,-0.97,-6.47,1.1,1.65,29.86,29.24,5.86,idle
37,0.15,0.07,-1.03,-13.31,5.07,0.06,29.76,30.09,6.23,idle
37,0.14,0.05,-0.99,-15.44,4.27,0.06,30.16,29.74,5.42,idle
37,0.13,-0.03,-0.92,-29.17,0.92,-0.49,30.19,30.64,5.21,idle
37,0.15,-0.02,-1.04,-45.59,1.59,-3.48,30.27,30.94,4.37,idle
38,0.13,-0.18,-1.01,-19.23,7.26,-2.2,30.04,35.06,2.33,idle
38,0.13,-0.15,-0.97,-10.25,3.54,-0.98,30.11,34.97,2.38,idle
38,0.12,-0.16,-0.97,-14.71,4.39,-1.59,29.75,35.95,1.97,idle
38,0.12,-0.21,-0.99,-8.18,4.52,-1.65,29.53,35.93,2.4,idle
38,0.12,-0.18,-1,-2.87,4.21,0.18,29.26,35.67,2.84,idle
38,0.12,-0.2,-0.98,-4.21,3.05,-0.79,29.32,36.11,1.46,idle
38,0.12,-0.2,-0.98,-0.12,2.32,-0.31,29.66,36.9,1.99,idle
38,0.12,-0.2,-0.98,1.1,1.59,0.49,29.28,36.79,1.92,idle
38,0.12,-0.2,-0.97,-1.65,2.69,-0.61,29.44,35.97,2.1,idle
38,0.11,-0.21,-0.98,0.43,1.4,0.24,29.04,36.62,1.67,idle
38,0.12,-0.19,-0.95,-0.49,1.77,-0.43,29.68,36.62,1.54,idle
38,0.12,-0.21,-0.97,-0.43,1.83,0.24,28.77,35.91,2.08,idle
38,0.12,-0.2,-0.98,2.2,0.67,0.98,29.06,36.84,1.94,idle
38,0.12,-0.2,-0.97,-0.92,2.26,0.12,29.93,36.56,2.73,idle
38,0.12,-0.2,-0.97,0.18,1.34,0.67,29.04,36.67,2.82,idle
38,0.12,-0.2,-0.98,0.79,1.65,0.37,29.02,36.11,2.33,idle
38,0.11,-0.2,-0.97,0.37,1.89,0.49,28.59,36.63,2.4,idle
38,0.11,-0.2,-0.97,-0.92,1.28,0.61,28.86,36.56,2.43,idle
38,0.11,-0.22,-0.97,-0.31,1.77,0.06,28.69,36.6,1.61,idle
38,0.11,-0.21,-0.98,-1.22,2.2,0.24,28.96,36.62,2.12,idle
38,0.11,-0.21,-0.98,-1.77,1.95,0.06,29.17,36.39,2.14,idle
38,0.12,-0.21,-0.96,0.24,1.53,0.06,28.54,36.95,2.51,idle
38,0.11,-0.22,-0.98,-1.53,2.44,-0.06,28.71,37.02,1.68,idle
38,0.11,-0.21,-0.98,-1.22,2.56,0.31,28.86,36.44,2.86,idle
38,0.11,-0.21,-0.97,-0.43,1.71,0.49,28.69,36.44,2.55,idle
38,0.11,-0.21,-0.97,0.49,1.28,0.73,29.39,36.29,1.95,idle
38,0.09,-0.26,-0.81,-10.07,-1.77,-1.22,28.86,35.95,2.73,idle
38,0.12,-0.22,-0.88,-11.72,2.87,-2.38,28.83,36.62,2.45,idle
38,0.13,-0.22,-0.99,0,0.12,1.28,29.31,36.89,1.72,idle
38,0.09,-0.23,-0.97,-2.38,3.36,-0.31,29.32,36.62,3.28,idle
39,0.14,-0.22,-1.01,12.21,-1.34,2.93,28.98,37.24,1.56,idle
39,0.09,-0.22,-1.01,1.59,6.47,0.92,28.55,37.68,1.25,idle
39,0.12,-0.24,-0.85,-7.2,-0.31,-1.34,28.59,37.22,1.89,idle
39,0.12,-0.23,-0.94,-3.66,-0.98,0.61,29.27,37.19,2.06,idle
39,0.13,-0.22,-0.99,3.91,0.43,1.1,28.92,37.16,2.27,idle
39,0.1,-0.25,-0.99,0.98,2.93,0,28.88,37.41,2.6,idle
39,0.1,-0.24,-0.93,-3.85,2.5,-0.06,28.82,37.24,2.22,idle
39,0.11,-0.23,-0.91,-4.21,-0.37,0,28.85,37.18,2.64,idle
39,0.11,-0.24,-0.97,-0.31,0.31,0.98,28.77,37.37,3.08,idle
39,0.12,-0.27,-0.63,0.92,-10.31,-0.31,28.8,37.67,2.54,idle
39,0.09,-0.26,-0.87,-3.54,-0.24,0.61,29.11,37.24,2.88,idle
39,0.12,-0.23,-0.89,-4.76,-5.31,1.22,29.05,37.11,2.58,idle
39,0.1,-0.26,-1.15,0.43,9.64,-0.37,28.59,37.44,1.75,idle
39,0.11,-0.24,-0.9,2.01,1.28,1.28,29.05,37.16,1.66,idle
39,0.1,-0.26,-0.9,-6.9,1.04,-1.1,29.06,37.66,1.72,idle
39,0.14,-0.26,-0.97,-2.75,-0.61,0.73,28.77,38.04,2.65,idle
39,0.11,-0.26,-1.02,0.92,2.93,0.18,28.69,37.66,1.75,idle
39,0.11,-0.26,-0.95,-0.31,1.89,0.43,28.63,38.13,1.95,idle
39,0.1,-0.26,-0.94,-6.1,3.36,-0.55,29.35,38.2,1.44,idle
39,0.12,-0.25,-0.97,3.48,-0.61,1.59,28.88,37.92,0.95,idle
39,0.12,-0.26,-1,15.08,0.67,2.38,28.76,37.26,1.71,idle
39,0.1,-0.17,-0.92,37.84,-10.07,6.9,28.92,37.34,2.69,idle
39,0.13,-0.23,-1.04,31.92,-1.04,0.24,29.66,35.33,3.09,idle
39,0.13,-0.13,-1.06,89.84,-10.74,5.49,30.22,34.41,2.78,idle
39,0.14,-0.04,-1.02,107.6,-15.81,8.06,30.03,31.53,3.98,idle
39,0.17,0.07,-0.87,68.05,-15.38,2.32,30.29,29.03,5.57,idle
39,0.18,0.1,-0.99,16.66,0.67,0.31,30.44,26.84,4.99,idle
39,0.17,0.12,-0.97,56.52,-9.83,1.34,31.25,26.54,4.68,idle
39,0.19,0.16,-0.91,31.13,-1.59,3.17,31.08,24.57,4.92,idle
39,0.21,0.27,-0.96,77.94,7.2,8.06,30.87,24.39,4.42,idle
40,0.18,0.32,-0.94,25.51,5.19,0.92,30.3,22.68,6.58,idle
40,0.17,0.32,-0.83,-18.68,10.56,5.68,30.63,22.6,6.73,idle
40,0.18,0.38,-1,-22.03,25.09,6.35,29.58,24.15,6.59,idle
40,0.15,0.31,-0.9,12.27,-4.64,-1.16,29.49,25.07,6.93,idle
40,0.16,0.32,-0.86,17.15,3.6,1.89,29.09,24.37,8.9,idle
40,0.14,0.37,-0.97,15.26,3.72,-0.98,29.03,24,7.54,idle
40,0.15,0.36,-0.9,7.87,3.42,0.79,29.06,23.47,7.57,idle
40,0.16,0.41,-0.91,28.2,3.78,0.79,29.3,23.44,7.69,idle
40,0.16,0.41,-0.9,15.87,-0.31,0.24,29.44,23.12,8.46,idle
40,0.15,0.42,-0.89,13.49,2.93,1.28,29.28,22.88,7.36,idle
40,0.15,0.42,-0.88,10.31,-0.55,-0.31,29.85,22.72,8.29,idle
40,0.16,0.43,-0.9,11.41,-0.49,-1.46,29.42,22.25,8.52,idle
40,0.15,0.47,-0.84,11.66,-0.37,0.12,30.02,22.02,7.45,idle
40,0.17,0.47,-0.87,13.79,0.73,-0.92,30.03,21.07,8.31,idle
40,0.2,0.49,-0.75,12.39,-1.95,0.67,29.99,21,7.28,idle
40,0.14,0.49,-0.83,29.91,3.78,-1.4,30.14,20.43,8.81,idle
40,0.15,0.54,-0.86,2.56,21.12,-6.04,29.93,20.53,9.06,idle
40,0.19,0.47,-0.94,16.17,20.75,-13.24,29.26,20.37,10.53,idle
40,0.11,0.57,-0.83,28.08,17.52,-13.24,29.24,19.1,10.5,idle
40,0.14,0.53,-0.81,36.68,7.87,-20.08,29.28,19.02,11.87,idle
40,0.16,0.58,-0.79,75.62,-7.45,-13.12,29.61,18.16,13.04,idle
40,0.14,0.57,-0.69,60.61,2.32,-4.76,30.16,16.15,11.99,idle
40,0.16,0.67,-0.75,31.8,5.92,-1.89,29.44,15.25,12.41,idle
40,0.18,0.67,-0.64,69.4,-9.34,-12.21,29.97,13.73,11.9,idle
40,0.17,0.66,-0.61,33.39,7.87,0.06,29.74,12.99,13.72,idle
40,0.16,0.72,-0.56,71.29,0.61,7.14,29.8,12.12,13.45,idle
40,0.15,0.78,-0.72,-39.25,17.82,32.1,29.02,12.68,14.58,idle
40,0.15,0.74,-0.59,-70.92,7.08,44.8,26.39,19.2,16.93,idle
40,0.09,0.76,-0.66,-22.03,16.78,20.94,24.73,26.43,15.49,idle
40,-0.07,0.41,-0.41,33.33,7.14,-1.16,23.12,33.61,16.53,idle
41,-0.09,0.7,-0.89,-5.8,12.51,7.63,17.18,61.79,44.17,idle
41,0.01,0.63,-0.75,-1.53,0.12,-6.84,17.77,60.72,43.98,idle
41,0.01,0.65,-0.78,-5.19,4.39,0.49,17.54,61.44,45.51,idle
41,0.01,0.62,-0.75,-3.42,3.17,-1.65,18.32,61.01,44.54,idle
41,0.01,0.64,-0.76,1.59,1.65,-0.73,17.42,60.21,45.85,idle
41,0.01,0.64,-0.77,0.73,2.32,0.31,17.72,60.64,45.25,idle
41,0.01,0.62,-0.76,-0.24,2.38,-0.61,17.87,60.11,45.8,idle
41,0.01,0.63,-0.76,-0.24,2.81,0.06,18.05,59.81,44.6,idle
41,0.01,0.63,-0.75,0.18,2.01,-0.31,17.96,59.13,44.57,idle
41,0.01,0.67,-0.79,1.04,2.81,0.43,17.7,59.18,43.05,idle
41,0.01,0.63,-0.76,0.24,2.2,0.31,18.1,58.9,45.07,idle
41,0.01,0.62,-0.75,0.92,2.01,-0.55,17.32,58.12,45.95,idle
41,0.01,0.63,-0.76,-0.12,2.44,-0.24,17.68,57.96,45.48,idle
41,0.01,0.64,-0.76,0.98,1.89,-0.12,18.02,57.85,45.9,idle
41,0.01,0.63,-0.75,1.34,1.95,0.12,17.53,58.18,46.59,idle
41,0.01,0.64,-0.75,0.92,2.2,0.31,17.52,58.12,46.17,idle
41,0.01,0.64,-0.76,0.79,1.83,0.18,17.66,57.71,44.78,idle
41,0.01,0.64,-0.76,1.16,2.14,0.31,17.6,57.54,45.45,idle
41,0.01,0.65,-0.76,0.43,2.26,0.12,17.74,57.35,45.94,idle
41,0.01,0.63,-0.76,1.34,1.65,0.12,17.25,57.78,46.77,idle
41,0.01,0.63,-0.74,0.92,1.77,0.12,17.86,56.77,45.74,idle
41,0.01,0.63,-0.75,0.43,1.89,-0.37,17.8,56.63,45.5,idle
41,0.01,0.62,-0.74,2.08,1.16,-0.18,17.99,56.21,47.13,idle
41,0.01,0.61,-0.73,0,1.59,-1.16,18.16,55.92,45.18,idle
41,0.01,0.65,-0.77,2.5,1.59,-0.06,17.55,56.31,46.42,idle
41,0.01,0.65,-0.74,1.46,1.77,0.61,17.99,56.19,47.78,idle
41,0.01,0.62,-0.75,-0.12,2.38,0.24,17.58,55.91,47.6,idle
41,0.01,0.63,-0.74,0.49,1.65,-0.31,17.54,55.94,47.56,idle
41,0.01,0.65,-0.75,0,1.95,0.18,17.35,56.09,47.13,idle
41,0.01,0.65,-0.75,1.83,1.34,0.18,17.1,56.15,46.33,idle
42,0.01,0.65,-0.73,-0.31,1.83,0.85,18.02,55.71,48.07,idle
42,-0.01,0.67,-0.87,55.54,-8.61,10.25,17.71,55.59,45.85,idle
42,0.11,0.59,-0.72,-13.98,-2.26,7.39,17.42,58.19,44.46,idle
42,0.05,0.67,-0.74,4.33,3.36,9.95,18.07,58.74,43.55,idle
42,-0.06,0.75,-0.6,-25.39,-8.73,15.01,19.81,58.48,42.44,idle
42,0.07,0.76,-0.67,-18.13,-3.54,13.67,22.12,55.73,43.6,idle
42,-0.04,0.61,-0.83,37.29,23.25,-3.17,27.11,46.36,46.14,idle
42,-0.07,0.78,-0.83,-27.22,2.62,-2.5,26.92,42.9,41.46,idle
42,-0.02,0.87,-0.95,-7.2,5.43,-33.02,26.27,37.37,30.85,idle
42,-0.02,0.59,-0.66,64.88,-28.99,-17.21,24.06,28.64,23.19,idle
42,0.12,0.66,-0.63,68.73,-29.79,-20.02,24.82,22.63,20.08,idle
42,0.1,0.71,-0.62,148.38,-45.53,-19.65,26.44,17.32,16.99,idle
42,0.17,0.75,-0.44,144.17,-27.77,-9.4,27.94,11.52,14.21,idle
42,0.1,0.84,-0.4,66.28,-6.65,-4.46,28.36,8.86,11.52,idle
42,0.16,0.93,-0.33,107.06,-11.17,-5.19,29.02,6.34,11.83,idle
42,0.2,1,-0.23,34.3,-2.81,10.86,27.98,5.05,10.24,idle
42,0.17,0.98,-0.17,15.56,-7.32,15.01,28.16,4.63,9.85,idle
42,0.16,0.86,-0.16,11.54,-7.81,11.23,28.16,4.75,11.15,idle
42,0.14,0.93,-0.17,19.96,-10.07,9.22,27.91,5.15,10.01,idle
42,0.12,0.97,-0.16,27.47,-6.16,8.36,28.02,5.31,11.29,idle
42,0.14,1.02,-0.11,31.68,-6.04,11.23,28,5.04,11.39,idle
42,0.13,0.95,-0.07,15.93,-1.95,10.38,28.15,4.79,11.3,idle
42,0.13,1.01,-0.12,31.8,-4.39,3.36,27.33,4.69,11.67,idle
42,0.12,0.98,-0.04,19.29,-0.85,2.56,27.86,4.42,12.26,idle
42,0.11,0.99,-0.04,8.73,3.17,2.5,27.26,4.28,12.35,idle
42,0.12,0.98,0,17.15,-0.18,-1.04,27.99,3.55,12.59,idle
42,0.12,0.95,0,11.9,0.98,0.55,27.53,3.47,12.4,idle
42,0.11,0.97,0,11.11,2.08,1.77,27.37,2.86,12.15,idle
42,0.12,0.96,0.02,5.25,1.1,-0.49,27.98,2.95,12.7,idle
42,0.11,0.96,0.04,9.4,0.12,3.78,27.55,2.36,12.4,idle
43,0.1,0.94,0.03,-3.3,3.48,-1.53,27.61,2.28,12.52,idle
43,0.13,0.96,0.06,-0.98,-0.79,0.24,27.75,1.88,11.76,idle
43,0.12,0.95,0.06,4.82,0.92,5.37,27.54,2.15,12.3,idle
43,0.11,0.97,0.04,1.89,0.79,4.94,27.4,2.25,10.89,idle
43,0.11,0.89,-0.02,3.23,0.18,-1.59,27.48,1.97,10.91,idle
43,0.11,0.98,0.03,2.75,1.71,-3.72,27.78,1.93,11.32,idle
43,0.13,1.04,0.06,0.49,3.05,1.16,27.48,1.2,11.38,idle
43,0.11,1.01,0.07,3.91,-0.37,2.32,27.86,2,11.3,idle
43,0.14,0.98,0.01,6.23,-3.17,-0.92,27.97,1.79,12.37,idle
43,0.11,0.92,0.05,2.08,0.18,-1.28,27.7,1.6,11.67,idle
43,0.12,0.98,0.06,3.54,1.46,-0.61,27.88,1.31,11.02,idle
43,0.12,0.98,0.06,5.86,0.85,-1.04,28,1.82,10.83,idle
43,0.12,0.98,0.07,3.54,0.92,1.34,27.53,1.68,10.63,idle
43,0.12,0.96,0.06,6.9,0.98,-0.92,27.76,1.26,10.99,idle
43,0.12,0.97,0.07,6.47,2.14,-0.37,27.77,1.59,10.69,idle
43,0.12,0.98,0.09,7.63,0.67,0.61,27.97,0.59,10.56,idle
43,0.12,0.98,0.1,2.75,0.92,1.71,28.2,0.89,10.38,idle
43,0.12,0.96,0.1,6.23,0.24,-0.85,27.45,0.4,11.02,idle
43,0.13,0.96,0.12,3.3,1.22,-1.28,28.37,0.43,9.64,idle
43,0.12,0.95,0.09,0,3.17,-2.14,28.6,-0.09,9.68,idle
