Counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
77,0.14,-0.5,1.08,53.41,219.48,-3.85,35.63,33.92,-23.82,backhand
77,0.12,-0.4,0.87,78.19,288.39,-3.78,36.54,33.76,-13.99,backhand
77,0.05,-0.56,0.36,32.65,327.7,-36.8,34.45,33.29,-1.7,backhand
77,-0.04,-0.89,0.33,28.93,347.78,-33.81,27.43,36.11,10.29,backhand
77,-0.48,-0.75,0.08,96.98,445.19,0.49,14.37,38.73,20.75,backhand
77,-0.7,-0.8,-0.66,15.14,424.5,51.57,0.92,41.27,22.45,backhand
77,-0.86,-0.3,-1.01,-82.58,308.41,61.22,-7.5,43.96,17.85,backhand
77,-0.86,-0.36,-1.53,70.5,172.55,-32.1,-13.38,42.4,14.4,backhand
77,-0.58,-0.58,-1.54,20.57,53.04,-20.94,-16.85,39.26,13.17,backhand
77,-0.32,-0.66,-1.02,-14.47,-1.1,12.21,-17.38,38.88,13.68,backhand
77,-0.11,-0.31,-0.93,9.4,-13.85,13.61,-16.81,38.82,13.4,backhand
77,-0.09,-0.58,-0.94,13.24,5.55,-7.26,-16.64,38.21,14.34,backhand
77,-0.12,-0.44,-0.94,-8.79,-12.88,16.54,-16.71,37.33,14.84,backhand
77,-0.12,-0.57,-0.84,9.22,-2.32,-8.18,-16.31,38.26,14.12,backhand
77,-0.1,-0.51,-0.85,3.6,-3.6,4.21,-16.44,37.27,13.4,backhand
77,-0.11,-0.56,-0.85,2.44,-3.66,-2.14,-16.36,37.4,13.85,backhand
77,-0.1,-0.55,-0.84,-4.27,-6.77,4.33,-15.83,37.18,15.04,backhand
77,-0.1,-0.52,-0.85,-1.65,-3.23,0.73,-15.33,36.95,14.61,backhand
77,-0.1,-0.57,-0.9,-3.85,-4.39,1.95,-15.5,37.71,14.87,backhand
77,-0.06,-0.55,-0.86,-1.22,-3.72,0.18,-14.59,37.3,14.59,backhand
77,-0.06,-0.55,-0.83,4.39,-1.83,-2.44,-15.05,37.56,13.48,backhand
77,-0.09,-0.56,-0.87,10.13,-0.55,-0.61,-15.21,37.84,14.43,backhand
77,-0.08,-0.53,-0.81,1.83,-5.98,1.89,-14.81,37.51,14.9,backhand
77,-0.07,-0.55,-0.81,-0.49,-0.92,-0.18,-14.69,37.15,15.76,backhand
77,-0.06,-0.53,-0.9,2.75,-0.37,4.76,-15.15,37.1,14.58,backhand
78,0.19,-0.62,0.98,48.4,7.45,0.92,26.1,34.4,-39.66,backhand
78,0.13,-0.57,1.08,65.86,38.02,14.04,26.55,35.49,-39.05,backhand
78,0.13,-0.73,1.27,79.71,97.05,20.26,28.93,36.67,-36.13,backhand
78,0.17,-0.66,0.95,111.57,157.17,41.02,31.56,37.45,-32.34,backhand
78,0.29,-0.93,0.83,55.73,165.77,48.16,34.81,36.36,-26.42,backhand
78,0.25,-0.67,0.74,90.45,248.11,85.57,37.21,34.27,-18.25,backhand
78,0.25,-0.54,0.28,50.6,283.94,80.02,38.44,30.58,-7.54,backhand
78,0.18,-0.59,0.16,53.34,331.91,93.87,35.23,27.4,3.65,backhand
78,0,-0.36,-0.22,84.59,352.97,70.01,29.03,24.84,14.55,backhand
78,-0.1,-0.61,-0.58,110.35,382.63,111.02,16.94,22.01,24.19,backhand
78,-0.28,-0.35,-0.81,16.72,301.39,170.35,1.64,21.15,28.69,backhand
78,-0.7,0.27,-1.22,11.41,246.09,144.23,-8.56,24.29,27.22,backhand
78,-0.68,-0.05,-1.56,2.38,106.93,36.25,-14.69,26.59,23.72,backhand
78,-0.5,-0.13,-1.35,-10.99,2.44,42.72,-16.85,27.54,20.79,backhand
78,-0.27,0.01,-1.07,-5.92,-0.67,18.13,-16.8,27.45,19.76,backhand
78,-0.16,-0.09,-1.07,-5.8,8.06,-2.69,-16.74,28.54,19.47,backhand
78,-0.18,-0.15,-1.1,-12.27,-8.54,-1.04,-17.09,27.93,18.58,backhand
78,-0.1,-0.2,-1.02,-1.1,-8.79,-9.52,-16.83,28.69,18.93,backhand
78,-0.06,-0.25,-0.93,3.17,-1.89,-2.62,-16.42,28.25,19.47,backhand
78,-0.13,-0.19,-1.01,-0.73,-1.95,-3.66,-16.04,28.45,19.09,backhand
78,-0.12,-0.23,-0.95,-8.61,-4.21,-7.63,-16.22,28.49,18.51,backhand
78,-0.09,-0.28,-0.98,-9.09,-1.59,-5.31,-15.81,28.64,18.49,backhand
78,-0.08,-0.28,-0.99,-4.46,-2.14,-2.87,-15.48,28.47,19.29,backhand
78,-0.09,-0.27,-0.99,-2.08,-0.85,0.67,-15.15,29.09,18.32,backhand
78,-0.1,-0.25,-0.98,0.24,-4.27,0.24,-15.41,28.82,19.21,backhand
78,-0.09,-0.25,-0.97,2.38,-2.93,-2.14,-15.36,29.06,18.87,backhand
78,-0.07,-0.26,-0.97,2.2,-3.05,-2.87,-15.28,29.22,19.43,backhand
78,-0.07,-0.27,-0.97,2.32,-2.5,-1.34,-14.93,29.48,19.23,backhand
78,-0.07,-0.25,-0.96,-1.34,-1.4,0,-14.23,29.05,19.54,backhand
78,-0.07,-0.26,-0.98,1.22,-1.22,0.98,-14.69,28.48,19.48,backhand
79,0.22,-0.5,0.8,37.35,-2.62,-4.33,26.27,33.96,-40.11,backhand
79,0.12,-0.61,0.85,16.11,-20.26,-5.68,25.59,34.72,-41.28,backhand
79,0.12,-0.59,0.99,22.58,-10.5,-3.72,25.48,35.64,-40.41,backhand
79,0.11,-0.6,1.24,8,42.6,10.31,24.35,36.18,-40.56,backhand
79,0.11,-0.65,1.07,56.46,101.87,19.9,25.01,36.08,-40.12,backhand
79,0.18,-0.68,1.13,110.05,166.69,44.74,28.25,36.83,-30.51,backhand
79,0.23,-0.71,0.71,102.29,222.9,73.67,36.11,34.42,-22.42,backhand
79,0.33,-0.76,0.61,72.57,221.8,83.5,38.53,30.57,-12.77,backhand
79,0.33,-0.59,0.48,86.36,248.17,104.49,37.68,26.03,-1.79,backhand
79,0.32,-0.59,0.13,56.15,271.42,94.54,34,21.86,8.5,backhand
79,0.2,-0.69,0.03,26.43,300.84,147.22,26.65,18.44,19.35,backhand
79,-0.35,-0.18,0.43,-82.58,416.93,172.24,14.05,21.17,25.43,backhand
79,-0.98,0.04,-1.59,63.05,483.09,38.57,-4.71,26.55,30.11,backhand
79,-0.86,-0.31,-2.51,-4.76,112.67,55.66,-13.34,29.36,24.93,backhand
79,-0.16,-0.06,-1.1,-2.01,-13.55,48.46,-11.33,28.54,23.94,backhand
79,0.03,-0.06,-1,2.69,0.12,17.21,-11.1,27.42,24.39,backhand
79,-0.02,-0.04,-1.01,-34.91,-0.12,22.71,-10.73,27.95,22.71,backhand
79,-0.02,-0.14,-1.04,-6.59,0.85,-2.32,-10.9,28.39,22.75,backhand
79,0,-0.2,-1.02,-20.87,-6.16,0.61,-10.39,28.71,23.16,backhand
79,0.05,-0.26,-0.95,-8.18,-7.39,-5.37,-10.16,29.57,22.5,backhand
79,0.07,-0.3,-0.96,-16.42,-0.61,0.55,-10.27,29.83,21.67,backhand
79,0.07,-0.28,-0.96,-14.65,-1.4,-0.49,-9.88,30.96,22.09,backhand
79,0.07,-0.34,-0.99,-6.77,2.81,1.16,-9.83,30.83,21.67,backhand
79,0.07,-0.32,-0.96,-3.23,0.12,1.1,-10.36,31.77,22.34,backhand
79,0.06,-0.32,-0.99,-3.3,0.18,0.06,-10.13,31.18,21.94,backhand
79,0.03,-0.32,-0.94,-6.84,-0.92,1.22,-10.23,31.79,21.92,backhand
79,0.05,-0.33,-0.95,-4.58,0,-0.73,-10.02,32.1,21.98,backhand
79,0.06,-0.31,-0.95,-1.71,-0.06,0.43,-10.42,31.81,21.57,backhand
79,0.07,-0.33,-0.97,-3.85,-0.31,-1.22,-10.05,31.95,21.22,backhand
79,0.07,-0.34,-0.96,-3.17,2.08,0.43,-10.36,32.64,21.33,backhand
80,0.18,-0.23,0.87,-6.1,-19.47,-7.81,25.24,26.67,-44.98,backhand
80,0.18,-0.23,1.03,-2.01,-21,4.46,24.26,27,-46.59,backhand
80,0.2,-0.2,0.93,11.96,-14.1,10.31,24.02,27.94,-45.87,backhand
80,0.19,-0.13,1,-12.7,-11.66,12.94,22.69,27.32,-46.4,backhand
80,0.13,0.06,1.21,-26.98,-1.83,-2.38,22.78,26.15,-46.48,backhand
80,0.06,0,1.38,-30.76,45.04,-39.25,23.65,25.66,-45.8,backhand
80,0.08,0.02,1.28,3.85,86.67,-50.42,26.11,25.26,-44.84,backhand
80,0.07,0.03,1.23,-4.03,130.43,-73.91,29.13,25.79,-41.74,backhand
80,0.15,0.01,1.14,44.31,147.71,-90.09,31.8,28.3,-36.74,backhand
80,0.12,-0.09,1.01,102.36,213.01,-118.84,33.51,33.3,-30.66,backhand
80,0.18,-0.02,1.08,109.68,222.78,-113.71,33.63,38.6,-20.68,backhand
80,-0.01,0.02,1,116.94,323.18,-123.9,30.81,44.04,-10.61,backhand
80,-0.68,0.29,1.06,315,515.75,-159.12,23.41,49.13,0.42,backhand
80,-1.27,-0.29,-1.09,290.83,534.91,-138.31,6.65,47.06,17.47,backhand
80,-1.32,-0.87,-2.45,140.08,261.84,5.37,-8.63,41.36,20.53,backhand
80,-0.54,-0.34,-1.49,-5.37,29.48,49.74,-12.87,36.8,18.58,backhand
80,-0.06,-0.36,-1.15,-3.36,0.73,32.35,-12.59,36.77,17,backhand
80,-0.02,-0.2,-1.01,11.11,8.61,5.74,-12.92,36.52,17.9,backhand
80,-0.02,-0.39,-1.1,3.85,2.81,-5.25,-12.54,36.02,16.8,backhand
80,0,-0.44,-0.98,-5.43,-9.7,-3.3,-12.89,36.12,17.46,backhand
80,-0.01,-0.48,-0.9,1.89,-4.09,-2.75,-11.93,36.13,17.47,backhand
80,-0.02,-0.48,-0.92,-2.44,-2.2,1.71,-12.62,36.63,17.33,backhand
80,0.02,-0.51,-0.9,-2.62,-1.59,-5.13,-12.22,36.24,16.98,backhand
80,0.03,-0.55,-0.9,-3.36,-2.2,0.31,-12.15,36.93,18.44,backhand
80,0.02,-0.5,-0.88,-1.59,-1.71,3.11,-11.68,37.18,18.23,backhand
80,0.02,-0.52,-0.89,-2.2,0.31,3.48,-12.07,36.85,18.36,backhand
80,0,-0.48,-0.9,-0.79,-0.12,3.23,-11.87,37,17.63,backhand
80,0.02,-0.48,-0.86,-2.62,-0.79,2.5,-11.41,36.91,16.48,backhand
80,0.01,-0.51,-0.88,0.06,1.95,1.22,-11.62,37.76,18.05,backhand
80,0,-0.51,-0.88,-0.61,-0.85,0.55,-11.46,37.17,17.19,backhand
81,0.18,-0.12,0.98,20.94,-5.49,6.71,25.12,23.18,-45.67,backhand
81,0.18,-0.14,0.99,37.41,-2.26,13.37,24.51,23.85,-47.12,backhand
81,0.2,-0.06,1.13,54.57,10.56,9.7,24.16,24.72,-46.07,backhand
81,0.18,-0.22,1.07,79.1,30.21,2.2,24.9,26.55,-45.21,backhand
81,0.15,-0.23,1.12,75.93,40.22,1.1,26.04,28.97,-44.43,backhand
81,0.13,-0.27,1.2,47.67,51.15,-2.81,27.26,30.49,-42.37,backhand
81,0.16,-0.32,1.43,125.43,114.32,-16.91,28.32,32.18,-39.86,backhand
81,0.13,-0.36,1.15,128.54,179.81,0.98,31.27,34.07,-35.62,backhand
81,0.2,-0.77,0.96,200.01,265.08,20.2,34.42,34.68,-26.72,backhand
81,0.17,-0.58,0.54,245.24,308.04,65.55,36.07,34.41,-14.58,backhand
81,0.15,-0.57,0.14,178.41,299.32,97.29,34.67,30.93,0.5,backhand
81,-0.01,-0.5,-0.07,175.9,325.01,138.61,30.09,25.17,13.45,backhand
81,-0.28,-0.37,-0.3,116.94,354.74,181.34,20.46,19.32,23.58,backhand
81,-0.61,0.01,-0.95,-36.99,320.8,177.06,6.6,16,30.81,backhand
81,-0.68,0.32,-1.6,29.66,178.59,108.22,-5.96,24.98,24.5,backhand
81,-0.64,0.31,-1.67,-13.85,88.93,59.51,-15.06,24.32,20.95,backhand
81,-0.31,0.04,-1.37,3.54,2.81,14.89,-14.95,23.21,21.47,backhand
81,-0.08,0.09,-1.05,-20.63,-15.26,18.07,-14.5,23.96,19.8,backhand
81,-0.05,0.01,-1.04,-15.44,-3.97,0.73,-14.61,24.95,19.7,backhand
81,-0.05,-0.15,-1.13,-2.08,-8.48,2.2,-13.82,24.88,20.59,backhand
81,-0.07,-0.16,-0.99,-3.23,-5.37,2.5,-13.48,25.04,21.31,backhand
81,-0.07,-0.11,-0.99,-5,-5.07,2.62,-13.28,24.77,21.33,backhand
81,-0.02,-0.23,-0.98,-1.34,-4.09,-4.46,-13.12,25.38,19.76,backhand
81,-0.02,-0.19,-1,-10.44,-1.22,3.78,-12.81,25.56,20.61,backhand
81,-0.05,-0.19,-1,-4.64,1.28,-0.85,-12.92,26.09,20.75,backhand
81,-0.04,-0.18,-0.97,-6.16,-2.75,0.79,-12.87,26.64,20.56,backhand
81,-0.05,-0.19,-1.01,-3.05,-1.04,-0.73,-12.55,26.84,20.92,backhand
81,-0.03,-0.2,-0.99,-1.89,-1.34,-1.22,-12.95,27.11,21.34,backhand
81,-0.02,-0.21,-0.97,-2.75,-1.04,0.73,-12.77,26.62,20.63,backhand
81,-0.03,-0.2,-1.01,-0.92,-0.18,0.67,-12.57,26.89,20.96,backhand
82,0.14,0.06,1.01,48.71,8.61,3.48,24.19,21.75,-47.86,backhand
82,0.14,-0.04,1,46.02,5.13,-0.98,24.02,22.44,-47.68,backhand
82,0.15,-0.02,1.01,4.21,9.22,0.12,24.78,23.8,-46.78,backhand
82,0.15,-0.05,1.05,4.7,11.84,-4.39,25.18,23.45,-46.31,backhand
82,0.13,0.02,1.15,13.06,22.89,-9.16,25.74,23.67,-45.92,backhand
82,0.14,0.02,1.1,2.87,46.2,-18.31,26.83,24.01,-44.38,backhand
82,0.2,0.05,1.54,42.85,101.07,-48.34,29.44,24,-43.51,backhand
82,0.2,0,1.07,64.03,157.59,-66.59,32.59,27.32,-37.32,backhand
82,0.19,-0.11,1.45,104.19,237.98,-99.37,35.25,30.26,-28.64,backhand
82,0.12,-0.08,1.04,19.47,296.51,-109.8,35.61,35.84,-17.22,backhand
82,-0.12,0.04,0.85,138.06,394.84,-140.14,31.77,41.78,-7.7,backhand
82,-0.29,-0.36,0.61,132.81,443.48,-104.49,22.83,45.46,7.6,backhand
82,-0.85,-0.03,-0.21,195.98,498.35,-114.5,10.16,47.22,16.71,backhand
82,-1.3,-0.64,-1.52,209.17,423.46,-91.43,-5.54,41.63,19.46,backhand
82,-1.27,-0.56,-2.19,-23.62,104.8,76.29,-14.45,37.04,17.33,backhand
82,-0.43,-0.4,-1.39,16.97,-22.89,10.07,-14.31,36.66,16.43,backhand
82,0.07,-0.1,-0.84,11.23,-35.89,9.34,-13.27,36.02,16.56,backhand
82,-0.01,-0.3,-1.05,-0.43,-1.1,-15.56,-13.31,35.34,18.02,backhand
82,-0.07,-0.34,-1.05,2.01,-11.05,-10.99,-13.09,35.49,18.02,backhand
82,-0.02,-0.41,-1.01,6.04,-10.68,-5.49,-12.65,35.51,18.6,backhand
82,-0.03,-0.36,-0.93,5.55,-6.35,-11.47,-12.01,34.53,17.97,backhand
82,0,-0.45,-0.93,-0.43,-10.31,-13.12,-12.04,34.73,17.36,backhand
82,0.03,-0.42,-0.94,5.25,-10.38,-10.01,-12.23,35.52,18.32,backhand
82,0.03,-0.43,-0.96,14.4,-10.31,-8,-11.36,34.77,18.19,backhand
82,0.05,-0.41,-0.91,4.21,-16.85,-3.05,-11.01,34.89,20.01,backhand
82,0.05,-0.38,-0.94,6.53,-6.47,-4.27,-11.11,34.62,20.89,backhand
82,0.07,-0.4,-0.94,4.94,-9.16,-1.46,-10.53,34.13,20.41,backhand
82,0.09,-0.35,-0.92,3.11,-1.65,1.04,-10.56,34.29,20.42,backhand
82,0.06,-0.37,-0.97,5.8,-1.22,0.73,-10.44,34.3,19.76,backhand
82,0.06,-0.39,-0.92,6.47,3.23,-0.49,-10.01,34.35,20.73,backhand
83,0.12,-0.22,1.15,-6.9,4.58,-10.68,24.21,26.04,-45.67,backhand
83,0.15,-0.15,0.98,21.55,12.08,0.79,23.63,26.95,-45.47,backhand
83,0.15,-0.16,0.96,35.16,1.22,-0.98,24.06,28.04,-44.32,backhand
83,0.14,-0.23,1.09,44.01,-0.43,-4.21,24.05,29.43,-45.04,backhand
83,0.13,-0.33,1.08,86.12,34.48,5.25,24.39,30.83,-44.15,backhand
83,0.19,-0.43,1.14,69.89,49.44,7.93,25.94,33.3,-42.04,backhand
83,0.25,-0.61,1.04,102.42,81.42,11.41,28.19,34.5,-38.96,backhand
83,0.34,-0.65,0.93,118.35,93.2,33.33,30.31,36.16,-34.88,backhand
83,0.38,-0.67,0.73,167.79,107.3,58.35,33.04,36.72,-29.72,backhand
83,0.42,-0.63,0.61,202.76,115.66,78.37,35.27,36.28,-22.12,backhand
83,0.48,-0.64,0.51,208.56,113.1,83.74,37.23,34.13,-14.1,backhand
83,0.52,-0.61,0.38,186.34,144.17,110.41,38.44,29.94,-6.88,backhand
83,0.53,-0.56,0.03,187.32,162.96,116.39,37.89,23.17,1.04,backhand
83,0.48,-0.62,0,133.73,169.43,143.98,34.89,16.38,7.19,backhand
83,0.25,-0.36,-0.37,80.81,217.83,194.4,31.35,8.53,13.43,backhand
83,0.03,-0.21,-0.69,-5.43,234.25,227.66,22.52,2.84,19.29,backhand
83,-0.04,-0.37,-0.65,-96.86,208.56,227.6,10.86,1.51,24.38,backhand
83,-0.72,0.44,-1.07,-69.46,299.99,211.49,-1.32,7.9,29.64,backhand
83,-0.88,0.18,-1.92,-6.59,118.77,106.02,-13.04,17.83,28.03,backhand
83,-0.42,0.33,-1.44,3.85,6.84,43.7,-16.5,21.52,24.57,backhand
83,-0.06,0.11,-1.02,4.15,-10.5,15.14,-15.5,21.33,23.29,backhand
83,-0.06,0.19,-1.03,-3.91,4.52,1.34,-15.53,21.28,22.12,backhand
83,-0.13,0.03,-1.1,-10.99,-5,-2.32,-15.6,21.33,23.19,backhand
83,-0.06,-0.03,-1.02,-11.11,-18.07,-2.44,-14.59,21.25,22.55,backhand
83,0,-0.03,-0.93,0.85,-6.1,-3.66,-13.99,21.91,23.07,backhand
83,-0.08,-0.01,-1.04,-2.56,5,2.81,-14.39,21.78,22.94,backhand
83,-0.09,-0.04,-1.04,-4.09,-1.89,-2.2,-14.21,21.56,22.44,backhand
83,-0.04,-0.08,-1.01,-4.64,-1.1,-1.89,-14.38,22.08,23.63,backhand
83,-0.03,-0.1,-1.01,-1.65,-1.4,-0.73,-13.9,22.68,23.32,backhand
83,-0.03,-0.1,-1,-0.18,-0.12,3.78,-14.47,21.96,23.12,backhand
84,0.07,-0.08,1.06,37.29,-1.65,3.11,22.34,24.5,-47.01,backhand
84,0.07,-0.07,0.98,47.85,1.04,-0.61,22.64,25.59,-47.62,backhand
84,0.08,-0.17,1.02,35.71,0.12,-1.04,21.78,27.01,-46.89,backhand
84,0.1,-0.26,1.09,72.39,21.79,-4.58,21.52,28.37,-46.62,backhand
84,0.12,-0.28,1.21,91.06,38.88,-0.06,22.42,30.33,-45.67,backhand
84,0.07,-0.24,1.15,92.41,80.32,-1.71,23.56,33.3,-44.09,backhand
84,0.06,-0.26,1.15,89.23,105.9,-10.5,29.37,37.41,-36.19,backhand
84,0.12,-0.52,1.14,78.25,140.14,-19.84,30.75,38.1,-31.91,backhand
84,0.16,-0.64,1.01,120.24,197.08,6.65,33.72,38.56,-22.2,backhand
84,0.17,-0.73,0.76,143.43,238.22,24.72,34.81,38.49,-12.37,backhand
84,0.13,-0.9,0.55,149.41,259.03,67.57,33.18,36.91,0.66,backhand
84,-0.19,-1.11,1.44,123.17,422.67,222.96,29.06,32.26,13.15,backhand
84,-1.43,0,0.78,186.95,671.14,208.25,12.48,25.94,24.66,backhand
84,-2.19,0.61,-1.56,39.98,598.33,121.89,-10.18,25.12,23.67,backhand
84,-1.61,0.15,-2.55,3.72,60.73,73.91,-18.26,26.81,19.38,backhand
84,-0.67,0.13,-1.35,-34.48,-42.18,-8.42,-16.82,27.64,17.98,backhand
84,-0.01,-0.21,-0.9,-13.79,-46.94,-15.69,-15.89,27.54,18.25,backhand
84,-0.01,-0.13,-1.03,-4.58,3.72,-4.03,-15.8,27.49,20.25,backhand
84,-0.17,-0.07,-1.09,-7.63,-7.39,-5.19,-15.69,28.28,17.98,backhand
84,-0.14,-0.16,-1.03,-6.29,-15.2,-14.89,-15.26,27.4,18.92,backhand
84,-0.08,-0.22,-0.97,1.59,-11.54,-15.81,-14.43,28.22,20.61,backhand
84,-0.07,-0.29,-0.94,1.28,-9.28,-15.14,-14.04,27.84,19.12,backhand
84,-0.02,-0.29,-0.97,-2.38,-11.84,-11.9,-14.28,28.02,20.73,backhand
84,-0.01,-0.3,-0.94,-6.23,-10.38,-3.3,-13.94,28.02,20.01,backhand
84,-0.03,-0.29,-0.97,-6.23,-8.42,-3.97,-13.76,28.45,19.71,backhand
84,-0.03,-0.29,-1,-3.54,-7.93,-2.32,-13.6,28.44,20.2,backhand
84,-0.02,-0.27,-0.93,0.79,-5.92,-2.08,-13.18,29.31,21.3,backhand
84,-0.03,-0.25,-1,0,-3.05,-0.67,-13.1,28.37,21.07,backhand
84,-0.01,-0.24,-0.97,1.34,-3.54,-0.43,-13.06,28.97,20.4,backhand
84,0,-0.25,-0.99,2.01,-1.53,-0.55,-12.88,28.55,20.63,backhand
85,0.18,-0.2,0.98,56.4,-0.92,9.7,24.61,27.6,-44.37,backhand
85,0.18,-0.2,1.01,42.54,-4.94,15.5,25.04,28.72,-44.9,backhand
85,0.17,-0.24,1.12,45.04,11.84,12.39,24.89,30.05,-44.45,backhand
85,0.14,-0.27,1.14,52.61,42.97,19.9,26.7,31.27,-43.6,backhand
85,0.16,-0.29,1.2,18.31,58.9,8.91,27.77,31.54,-40.64,backhand
85,0.16,-0.28,1.15,54.32,108.89,3.72,30.25,31.18,-38.22,backhand
85,0.22,-0.36,0.96,36.5,125.73,-12.51,33.14,31.51,-34.45,backhand
85,0.35,-0.59,0.99,37.41,151.98,-8.42,35.13,31.47,-27.71,backhand
85,0.33,-0.49,0.86,67.93,184.45,-2.14,36.56,32.58,-22.49,backhand
85,0.33,-0.55,0.86,135.68,247.07,28.56,37.57,33.33,-12.93,backhand
85,0.21,-0.63,1.17,158.26,320.5,74.22,36.17,31.62,-2.34,backhand
85,-0.77,-0.26,1.29,124.63,577.94,166.32,30.51,26.51,12.71,backhand
85,-1.76,0.12,-0.6,89.6,669.86,121.03,11.39,22.64,25.02,backhand
85,-1.74,0.03,-2.89,5.07,310.24,124.57,-9.33,23.25,24.17,backhand
85,-1.03,0.33,-1.81,-39.37,-12.15,39.49,-15.16,24.87,19.74,backhand
85,-0.13,-0.09,-1.16,-15.38,-62.44,-9.83,-15.7,25.99,20.47,backhand
85,0.1,-0.02,-0.85,-12.94,-19.65,-14.04,-13.32,26.18,19.27,backhand
85,-0.03,-0.13,-1.19,-11.78,11.41,-8.36,-12.87,25.98,20.28,backhand
85,-0.02,-0.14,-1.06,2.44,-13.43,-3.42,-13.31,26.57,20.98,backhand
85,0.02,-0.16,-0.93,4.46,-4.82,-4.88,-12.44,26.21,21.31,backhand
85,0,-0.17,-1.02,0.92,5.07,-6.77,-12.57,26.37,20.8,backhand
85,-0.01,-0.22,-1.05,0.12,-1.34,-11.96,-12.24,26.35,20.9,backhand
85,0.01,-0.28,-0.97,-3.97,-6.23,-6.29,-12.18,26.61,20.15,backhand
85,0,-0.26,-0.96,-2.08,-1.83,-2.62,-12.22,26.94,19.09,backhand
85,-0.01,-0.24,-0.97,-5.68,-6.71,0.12,-12.19,27.16,20.03,backhand
85,0.01,-0.2,-0.96,-2.26,1.95,-8.12,-11.65,26.94,20.18,backhand
85,-0.01,-0.25,-1,-2.2,1.46,-3.97,-11.62,27.42,21.36,backhand
85,0,-0.23,-1.02,0.12,-1.4,-3.36,-12.01,27.48,20.47,backhand
85,0.03,-0.23,-0.97,0.55,-0.85,-3.23,-11.71,27.66,20.19,backhand
85,0.01,-0.22,-1,-4.09,-1.1,-2.75,-12.71,27.92,20.17,backhand
86,0.15,-0.06,1.01,53.16,-0.55,-2.81,23.61,24.57,-47.44,backhand
86,0.16,-0.08,1.09,61.52,7.32,-14.59,23.14,27.05,-46.09,backhand
86,0.18,-0.29,1.1,130.62,54.75,-30.88,23.89,29.76,-45.37,backhand
86,0.21,-0.34,1.19,53.89,45.47,-8.12,24.69,33.11,-43.59,backhand
86,0.17,-0.38,1.24,131.71,113.1,-13.31,26.38,35.03,-40.32,backhand
86,0.2,-0.39,1.05,95.28,133.79,-0.31,28.98,37.01,-34.74,backhand
86,0.2,-0.49,0.91,109.8,163.51,4.15,32.4,37.6,-28.15,backhand
86,0.25,-0.69,1.12,135.44,201.78,22.09,34.53,37.99,-21.23,backhand
86,-0.03,-0.52,0.99,258.91,335.27,60.12,34.88,37.79,-9.18,backhand
86,-0.54,-0.73,1.26,243.41,482.42,157.59,31.77,32.74,6.07,backhand
86,-1.54,0.06,-0.06,211.12,620.97,206.67,19.63,25.38,23.23,backhand
86,-1.73,0.3,-2.31,86.61,441.77,163.51,-3.77,21.23,28.87,backhand
86,-1.35,0.45,-1.96,-5.49,34.79,97.17,-16.69,23.34,22.75,backhand
86,-0.37,0.26,-1.21,-30.94,-46.69,29.97,-17.58,23.73,20.17,backhand
86,0.01,0.13,-0.81,-5.19,-14.04,-24.48,-16.52,24.56,19.26,backhand
86,-0.15,-0.1,-1.2,-19.53,6.04,-6.71,-15.92,24.78,20.26,backhand
86,-0.16,-0.12,-1.11,-4.88,-18.43,-9.7,-16.36,25.24,20.19,backhand
86,-0.08,-0.13,-0.98,-5.8,-14.65,-1.53,-15.55,26.18,20.07,backhand
86,-0.1,-0.18,-1.03,2.62,-1.28,-5.92,-15.64,25.94,21.23,backhand
86,-0.07,-0.25,-1.01,-5.31,-12.7,-7.02,-14.64,25.73,19.87,backhand
86,-0.01,-0.29,-0.98,-9.64,-13.73,-0.49,-14.1,26.16,20.65,backhand
86,-0.04,-0.21,-0.91,-7.93,-15.5,4.21,-13.26,27.15,20.15,backhand
86,-0.04,-0.2,-0.95,-3.66,-9.4,-3.23,-13.27,26.81,21.19,backhand
86,0,-0.24,-0.94,-8.97,-9.77,-2.2,-12.96,27.38,21.03,backhand
86,0.02,-0.29,-0.98,-0.31,-0.98,-0.67,-12.99,27.91,21.29,backhand
86,0.01,-0.24,-0.98,-3.6,-5.74,8.06,-13.33,27.65,21.23,backhand
86,0.01,-0.23,-0.97,0.12,-2.87,3.17,-12.76,27.82,21.26,backhand
86,0,-0.22,-1,-0.73,-0.92,6.04,-12.41,27.98,21.98,backhand
86,0,-0.21,-0.99,-1.22,-2.81,1.83,-12.55,28.12,21.78,backhand
86,0.02,-0.23,-1.01,1.71,-1.22,1.1,-12.19,27.78,22.91,backhand
87,0.21,-0.03,0.97,28.75,-1.34,-4.94,27.25,22.69,-45.3,backhand
87,0.2,0.01,1.02,32.29,-1.1,-6.35,26.26,24.34,-45.91,backhand
87,0.23,-0.05,1.14,28.38,20.75,-12.51,26.48,25.39,-45.69,backhand
87,0.2,-0.07,1.08,23.01,38.27,-15.69,27.08,26.84,-44.32,backhand
87,0.22,-0.06,1.26,50.72,85.21,-33.94,29.13,27.81,-42.59,backhand
87,0.24,-0.11,1.17,2.2,101.75,-28.75,32.06,28.06,-37.59,backhand
87,0.23,0.07,1.3,73.43,166.69,-64.58,34.45,29.52,-33.73,backhand
87,0.22,-0.04,1.13,52.55,202.33,-86,36.85,32.8,-24.71,backhand
87,0.19,-0.08,1.17,100.1,305.48,-101.75,35.74,37.87,-13.54,backhand
