counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
25,-0.59,1.71,-0.31,74.4,-33.45,14.77,-16.3,-17.88,-23.44,forehand
25,-0.65,0.93,-0.19,76.17,-7.75,-55.05,-15.56,-17.59,-25,forehand
25,-0.65,0.66,0.13,71.59,-5.25,-53.22,-13.01,-16.87,-26.26,forehand
25,-0.61,0.5,0.23,52.25,24.23,-49.5,-10.61,-16.78,-28.41,forehand
26,0.25,-0.72,0.54,91.61,38.02,-172.12,10.17,50.89,-37,forehand
26,0.29,-1.13,0.65,53.77,5.55,-136.23,4.46,54,-35.47,forehand
26,0.23,-1.05,0.72,36.07,7.75,-85.33,-0.9,55.65,-34.18,forehand
26,0.18,-1.07,0.7,6.35,6.04,-54.26,-5.09,55.4,-34.47,forehand
26,0.21,-0.84,0.67,-0.73,14.04,-30.46,-5.76,54.21,-35.77,forehand
26,0.2,-0.92,0.6,-6.41,7.08,-26.43,-7.07,53.37,-34.75,forehand
26,0.2,-0.72,0.61,-0.61,-2.69,-13.79,-7.67,52.95,-35.75,forehand
26,0.23,-0.83,0.67,-12.39,-9.52,-21.36,-8,52.06,-35.53,forehand
26,0.25,-0.9,0.7,-4.15,-16.3,-6.16,-8.45,51.87,-36.06,forehand
26,0.33,-1.05,0.8,-22.95,-13.24,6.16,-8.73,51.38,-36.49,forehand
26,0.4,-1.41,0.89,-83.25,-9.03,30.33,-8.96,50.66,-39.64,forehand
26,0.24,-1.46,0.68,-151.06,-12.27,83.5,-8.17,48.61,-42.26,forehand
26,-0.04,-1.53,1.03,-300.42,16.42,135.07,-6.37,41.53,-50.28,forehand
26,-0.29,-0.63,0.68,-326.05,73.79,185.24,0.33,32.48,-53.77,forehand
26,-0.92,-1.5,0.33,-456.24,111.63,187.13,6.53,16.81,-53.7,forehand
26,-1.98,0.01,-0.75,-211.73,114.62,428.96,8.14,3.19,-45.91,forehand
26,-1.37,0.67,-0.47,-245.48,-30.7,239.44,3.55,-2.86,-37.9,forehand
26,-1.31,1.84,-0.94,-99.24,50.84,279.79,-1.16,-6.95,-26.57,forehand
26,-0.5,2.34,-0.32,-42.85,-3.97,68.79,-7.24,-17.93,-27.47,forehand
26,-0.38,1.25,-0.31,54.57,32.47,-18.25,-9.01,-18.6,-29.98,forehand
26,-0.45,0.73,0.17,39.79,-3.36,-47.73,-7.47,-17.5,-32.52,forehand
26,-0.52,0.67,0.24,23.44,9.16,-25.82,-5.71,-17.69,-32.68,forehand
26,-0.49,0.8,0.39,8,-2.01,5.86,-4.59,-18.64,-32.47,forehand
26,-0.48,0.93,0.33,2.44,5.07,-1.28,-5.05,-19.3,-32.34,forehand
26,-0.45,0.85,0.32,10.19,10.44,-3.11,-4.72,-19.02,-32.5,forehand
26,-0.43,0.83,0.28,10.5,9.89,-3.66,-4.88,-18.73,-33.18,forehand
26,-0.42,0.81,0.28,7.93,9.83,1.46,-4.32,-17.97,-33.13,forehand
26,-0.42,0.81,0.29,-0.55,3.17,1.46,-4.9,-17.92,-33.91,forehand
26,-0.41,0.86,0.3,-1.46,3.05,-2.75,-4.7,-18.03,-35.74,forehand
26,-0.43,0.86,0.33,-1.71,-0.98,0.37,-4.75,-18.62,-35.06,forehand
27,0.21,-0.87,0.7,-11.54,-9.09,-2.2,-8.94,51.53,-32.75,forehand
27,0.19,-0.92,0.66,-13.85,-3.54,3.17,-9.16,50.74,-34.06,forehand
27,0.19,-0.91,0.65,-15.14,-11.9,15.93,-9.53,50.74,-34.4,forehand
27,0.17,-0.83,0.7,-25.94,-7.45,20.81,-9.16,50.43,-35.75,forehand
27,0.24,-0.82,0.57,-29.97,-14.83,25.45,-8.54,49.9,-36.07,forehand
27,0.23,-1.15,0.62,-33.26,-37.17,38.94,-8.97,49.6,-38.62,forehand
27,0.08,-1.43,0.87,-148.38,-18.86,77.58,-9.14,48.66,-41.66,forehand
27,-0.1,-1.45,0.66,-143.43,-8.97,151.55,-8.03,46.36,-46.36,forehand
27,-0.36,-1.02,0.59,-307.68,9.89,216.31,-4.53,44.31,-50.12,forehand
27,-0.6,-0.51,0.71,-519.78,94.42,206.6,2.61,34.12,-53.58,forehand
27,-1.11,-0.44,0.25,-425.11,186.16,231.87,10.12,13.96,-50.98,forehand
27,-1.14,0.9,-0.48,-158.75,152.1,228.45,12.22,-1.21,-39.51,forehand
27,-0.91,1.25,-0.94,-115.17,126.59,211.98,10.6,-7.34,-31.7,forehand
27,-0.54,1.68,-0.81,21.18,23.25,135.62,6.19,-15.06,-25.77,forehand
27,-0.44,1.77,-0.3,35.22,23.93,35.83,3.32,-18.79,-28.91,forehand
27,-0.3,1.06,-0.12,54.26,4.03,-18.62,2.83,-19.41,-31.35,forehand
27,-0.27,0.88,0.36,23.93,-23.56,-11.23,3.7,-18.58,-34.02,forehand
27,-0.27,0.92,0.3,4.82,2.5,-2.62,4.39,-18.36,-33.96,forehand
27,-0.28,0.97,0.28,4.21,-1.83,4.39,4.44,-18.53,-33.94,forehand
27,-0.26,0.92,0.28,1.59,5.43,-7.75,4.35,-18.6,-33.31,forehand
27,-0.24,0.85,0.2,9.7,1.89,-5.19,4.33,-17.76,-33.91,forehand
27,-0.25,0.82,0.28,12.08,-1.46,-0.98,4.8,-17.37,-32.65,forehand
27,-0.26,0.85,0.29,7.57,-0.73,0.73,5.09,-17.37,-34.01,forehand
27,-0.28,0.9,0.3,8.3,2.69,1.4,4.57,-17.33,-34.13,forehand
27,-0.27,0.92,0.27,7.26,0.49,1.34,4.38,-17.3,-34.35,forehand
27,-0.26,0.92,0.27,4.88,-0.79,-1.1,5.54,-17.48,-33.11,forehand
27,-0.26,0.88,0.3,2.56,-1.04,-0.37,4.76,-17.75,-33.56,forehand
27,-0.25,0.88,0.3,5.55,-0.24,-2.26,4.58,-17.86,-33.65,forehand
27,-0.25,0.88,0.32,3.78,-1.34,-1.28,4.26,-17.79,-33.42,forehand
27,-0.25,0.91,0.32,5.74,-1.53,0.43,5.07,-18.13,-34.84,forehand
28,0.08,-0.75,0.73,-6.29,-4.94,-9.58,-10.4,49.3,-36.8,forehand
28,0.07,-0.68,0.78,-1.77,-5.31,-3.72,-10.06,48.41,-37.63,forehand
28,0.07,-0.67,0.77,-9.64,-4.39,-7.51,-10.91,48.02,-36.68,forehand
28,0.04,-0.66,0.8,-6.23,-5.55,-2.99,-10.99,47.9,-37.18,forehand
28,0.05,-0.67,0.8,-8.18,-0.06,-4.27,-11.06,47.52,-36.83,forehand
28,0.07,-0.72,0.84,-8.79,-0.79,-2.5,-11.45,46.57,-38.26,forehand
28,0.17,-0.87,0.86,-9.77,0.92,1.83,-11.87,46.69,-38.73,forehand
28,0.19,-1.13,0.97,-57.07,2.81,17.88,-11.62,46.73,-38.35,forehand
28,0.13,-1.22,1,-61.16,4.27,54.81,-11.78,45.51,-39.43,forehand
28,0.01,-1.43,1.23,-122.99,28.32,98.27,-10.28,44.52,-41.81,forehand
28,-0.14,-1.03,1.19,-190.67,68.42,143.74,-8.08,43.05,-45.32,forehand
28,-0.39,-1.32,0.88,-314.39,137.57,138.79,-3.33,39.89,-49.82,forehand
28,-0.93,-1.08,0.43,-457.89,194.46,232.24,12.45,13.39,-50.9,forehand
28,-1.51,-0.7,-0.24,-328.86,244.32,317.44,15.75,-3.89,-40.2,forehand
28,-1.62,0.21,-1.55,-155.46,179.14,370.79,11.99,-12.12,-32.37,forehand
28,-2.02,0.12,-0.74,-117.86,77.64,421.39,0.74,-17.3,-25.59,forehand
28,-1.73,3.09,-1.41,-5.49,125,380.98,-14.48,-19.25,-24.51,forehand
28,-1.03,2.06,-0.5,46.02,7.08,24.23,-18.66,-16.1,-28.34,forehand
28,-0.75,0.8,-0.09,129.52,22.58,-64.33,-16.28,-15.52,-31.9,forehand
28,-0.59,0.57,0.37,51.94,15.75,-75.93,-13.79,-14.75,-35.24,forehand
28,-0.67,0.42,0.31,29.72,31.19,-15.99,-11.13,-14.5,-37.35,forehand
28,-0.61,0.82,0.15,-8.85,0.79,-14.4,-10.12,-15.2,-37.18,forehand
28,-0.67,0.65,0.31,5.92,1.34,0.49,-10.4,-14.65,-37.65,forehand
28,-0.62,0.84,0.24,15.32,10.62,-14.77,-9.57,-14.33,-37.45,forehand
28,-0.63,0.67,0.3,18.37,13.61,-8.73,-9.36,-14.39,-38.18,forehand
28,-0.59,0.76,0.28,18.74,9.16,-7.69,-8.36,-14.5,-39.36,forehand
28,-0.61,0.74,0.34,12.57,4.27,-5.68,-7.98,-13.72,-40.16,forehand
28,-0.62,0.76,0.4,15.69,8.48,-10.86,-8.61,-13.56,-39.64,forehand
28,-0.6,0.86,0.38,13.98,8.18,-20.2,-7.45,-13.2,-39.98,forehand
28,-0.62,0.8,0.37,26.73,12.57,-34,-6.21,-13.17,-41.42,forehand
29,0.15,-0.84,0.65,-7.87,-3.05,-11.66,-10.06,50.04,-33.25,forehand
29,0.18,-1,0.69,-4.82,-5.86,-1.34,-9.67,49.54,-34,forehand
29,0.25,-1.03,0.67,-16.24,-9.09,18.37,-9.83,49.58,-34.23,forehand
29,0.31,-1.39,0.56,-45.35,-8.61,45.59,-9.12,49.63,-35.3,forehand
29,0.25,-1.19,0.69,-67.75,-23.68,92.65,-7.34,48.82,-38.45,forehand
29,0.12,-1.19,0.76,-124.88,-8.79,115.54,-5.33,46.88,-42.25,forehand
29,-0.05,-1.27,0.68,-185.55,-2.26,150.7,-3.8,44.97,-47.56,forehand
29,-0.32,-0.98,0.7,-203.55,12.94,215.88,1.55,40.71,-51.64,forehand
29,-0.53,-0.46,0.5,-281.13,40.1,247.07,7.73,33.72,-52.94,forehand
29,-0.75,-0.19,0.11,-291.2,68.73,277.89,13.24,19.86,-49.74,forehand
29,-0.84,0.57,0.05,-221.56,65.55,283.51,13.04,6.93,-45.2,forehand
29,-0.77,0.42,0.08,-231.63,107.18,199.65,10.38,-2.78,-36.94,forehand
29,-0.78,1.64,-0.68,-131.71,75.26,195.62,5.82,-9.99,-29.77,forehand
29,-0.76,1.33,0.07,-39.37,24.84,82.15,2.56,-16.83,-26.9,forehand
29,-0.59,1.67,-0.33,17.27,46.39,19.96,1.75,-19.2,-28.98,forehand
29,-0.39,1.04,-0.19,20.32,-10.68,-22.46,2.69,-19.25,-31.82,forehand
29,-0.3,0.85,0.25,19.84,-12.08,-1.77,2.95,-18.81,-32.34,forehand
29,-0.29,1,0.32,14.53,-1.89,13.18,2.67,-18.59,-33.07,forehand
29,-0.32,1,0.35,1.83,3.85,1.16,1.99,-17.82,-33.18,forehand
29,-0.29,0.96,0.2,9.34,7.32,-2.44,2.76,-18.12,-33.89,forehand
29,-0.29,0.9,0.23,2.2,-0.43,-4.76,2.81,-17.99,-34.12,forehand
29,-0.32,0.86,0.35,3.05,1.4,-2.87,2.8,-17.77,-33.37,forehand
29,-0.31,0.9,0.3,5.62,5.31,-2.01,2.28,-17.87,-33.67,forehand
29,-0.3,0.87,0.27,2.62,0.43,-2.08,2.45,-17.58,-33.54,forehand
29,-0.3,0.9,0.28,-1.59,0.43,1.22,2.72,-17.83,-33.76,forehand
29,-0.29,0.92,0.26,4.82,2.2,-0.18,2.81,-18.25,-32.81,forehand
29,-0.28,0.91,0.25,3.72,-0.31,-0.61,3.55,-17.7,-33.44,forehand
29,-0.28,0.89,0.3,1.71,0.43,-1.53,2.99,-17.86,-34.02,forehand
29,-0.28,0.89,0.27,1.65,0.49,-1.59,3.39,-18.08,-34.25,forehand
29,-0.28,0.89,0.3,3.97,-0.61,0.18,3.7,-18.02,-33.35,forehand
30,0.14,-0.97,0.66,-11.17,-18.98,23.38,-10.42,50.24,-31.82,forehand
30,0.15,-1,0.66,-32.23,-15.14,32.29,-9.66,49.16,-33.5,forehand
30,0.16,-0.93,0.67,-47.67,-16.54,51.82,-9.13,48.72,-35.24,forehand
30,0.13,-0.83,0.84,-72.08,-16.3,70.56,-8.23,47.92,-36.95,forehand
30,0.19,-0.63,0.82,-64.39,-3.78,71.53,-6.67,47.06,-39.48,forehand
30,0.22,-0.68,0.84,-61.77,-5.13,74.46,-5.75,46.13,-42.3,forehand
30,0.23,-0.61,0.86,-66.1,-5.43,79.71,-4.57,45.51,-43.64,forehand
30,0.22,-0.69,0.84,-88.75,-13.18,99.12,-3.05,44.25,-47.18,forehand
30,0.12,-0.62,0.87,-104.43,-19.65,124.02,-0.98,42.81,-49.96,forehand
30,0.03,-0.43,0.84,-172.3,-4.64,128.97,1.56,39.67,-50.54,forehand
30,-0.12,-0.34,0.71,-254.27,32.23,154.24,5.41,33.64,-52.17,forehand
30,-0.2,0.23,0.41,-229.92,51.64,175.72,9.38,23.78,-52.33,forehand
30,-0.26,0.36,0.49,-170.65,48.65,154.66,11.52,14.11,-49.07,forehand
30,-0.34,0.51,0.36,-177.31,83.19,152.53,10.42,6.45,-44.51,forehand
30,-0.49,0.67,0.15,-181.34,96.01,144.04,8.94,-0.21,-39.39,forehand
30,-0.51,1.2,-0.08,-85.69,73.91,127.38,7.9,-6.62,-33.59,forehand
30,-0.55,1.12,-0.05,-54.2,63.48,106.75,5.46,-10.57,-30.37,forehand
30,-0.42,1.33,-0.27,-17.7,40.83,40.22,3.21,-14.53,-28.6,forehand
30,-0.37,1.14,-0.07,14.59,8.85,27.65,3.72,-17.8,-30.86,forehand
30,-0.34,1.23,0.02,16.11,11.05,6.65,2.71,-19.26,-30.74,forehand
30,-0.31,1.13,0.15,22.71,-4.7,-0.24,0.88,-19.89,-32.89,forehand
30,-0.29,1.05,0.35,14.28,13.67,-15.2,-0.62,-19.9,-34.46,forehand
30,-0.22,0.93,0.21,0.49,9.64,-5.13,1.34,-19.71,-35.03,forehand
30,-0.21,0.88,0.26,2.38,4.39,-2.87,1.23,-20.02,-33.75,forehand
30,-0.23,0.96,0.21,3.36,7.02,-0.55,1.5,-19.43,-35.29,forehand
30,-0.23,0.91,0.27,3.05,3.23,-1.46,1.89,-19.62,-35.28,forehand
30,-0.23,0.91,0.29,3.91,7.02,-1.53,1.86,-19.04,-34.86,forehand
30,-0.22,0.88,0.26,1.59,2.5,-1.59,2.44,-19.43,-35.47,forehand
30,-0.22,0.94,0.27,0.79,2.2,-1.34,2.39,-19.35,-34.99,forehand
30,-0.22,0.95,0.27,2.69,1.95,-2.87,2.7,-19.14,-35.23,forehand
31,0.18,-1.02,0.61,1.16,-11.29,-23.13,-9.17,51.87,-31.91,forehand
31,0.1,-1.04,0.7,4.58,-9.77,-19.1,-10.34,50.54,-32.43,forehand
31,0.09,-1.02,0.69,-16.36,-1.71,-2.26,-11.44,50.77,-31.82,forehand
31,0.09,-1.07,0.7,-17.88,-2.32,6.04,-11.34,50.7,-31.7,forehand
31,0.16,-1.01,0.72,-35.58,-1.95,31.86,-10.82,50.39,-32.58,forehand
31,0.25,-0.91,0.64,-61.1,-2.75,43.27,-10.62,49.9,-34.56,forehand
31,0.23,-1.03,0.64,-47.49,-15.08,61.65,-8.01,48.55,-37.89,forehand
31,0.14,-1.04,0.86,-102.11,-4.03,87.1,-7.46,47.96,-41.5,forehand
31,0.17,-0.93,0.69,-94.42,-2.56,109.56,-4.85,45.76,-44.82,forehand
31,0.06,-0.91,1.04,-162.84,-0.73,130.98,-2.4,43.1,-49.95,forehand
31,-0.03,-0.86,0.82,-199.71,55.97,140.62,3.64,37.82,-52.11,forehand
31,-0.22,-0.89,0.44,-209.35,56.34,195.92,8.33,30.96,-51.93,forehand
31,-0.44,-0.25,0.18,-193.42,33.81,249.57,12.6,22.74,-50.46,forehand
31,-0.56,0.46,0.43,-233.09,48.16,237.61,12.34,11.43,-47.16,forehand
31,-0.69,0.76,0.35,-219.79,78.25,180.54,9.45,3.09,-42.86,forehand
31,-0.78,0.77,-0.05,-176.21,86.3,200.56,7.7,-5.18,-35.68,forehand
31,-0.58,1.5,-0.2,-133.97,54.69,68.24,5.52,-11.02,-30.73,forehand
31,-0.42,1.16,-0.29,-18.43,47.97,50.29,4.71,-14.53,-29.47,forehand
31,-0.25,1.31,-0.33,-13.55,21.97,21.91,5.29,-17.46,-29.79,forehand
31,-0.25,1.17,-0.04,2.38,-3.36,11.66,5.31,-18.8,-29.02,forehand
31,-0.22,1.18,0.03,52.98,10.99,4.88,4.75,-18.65,-31.08,forehand
31,-0.2,1,0.17,15.75,-2.99,0.37,4.14,-18.55,-31.32,forehand
31,-0.21,0.97,0.32,10.07,3.91,0.06,4.61,-18.71,-31.56,forehand
31,-0.2,0.97,0.25,8.97,7.32,0.61,4.33,-18.68,-31.18,forehand
31,-0.19,0.9,0.2,2.38,7.63,-1.77,4.42,-18.6,-32.35,forehand
31,-0.2,0.93,0.24,4.94,2.2,2.93,4.48,-18.05,-32.07,forehand
31,-0.2,0.91,0.25,4.94,3.11,-2.44,4.53,-18.16,-32.04,forehand
31,-0.2,0.94,0.27,3.78,0.92,2.87,4.43,-18.58,-32.68,forehand
31,-0.2,0.98,0.25,2.75,2.62,-1.4,4.58,-18.87,-32.41,forehand
31,-0.19,0.91,0.24,0.92,-0.12,-1.1,4.72,-18.49,-33.08,forehand
32,0.14,-0.82,0.68,-16.36,4.88,-12.27,-9.69,49.11,-35.08,forehand
32,0.13,-0.86,0.73,2.56,-6.04,-6.04,-10.12,48.06,-35.39,forehand
32,0.21,-0.92,0.76,-10.19,-1.95,0.12,-10.12,48.61,-35.22,forehand
32,0.33,-1.02,0.76,-9.64,-4.88,4.7,-10.19,47.81,-36.06,forehand
32,0.34,-1.4,0.87,-28.93,-6.29,28.56,-10.47,47.33,-37.04,forehand
32,0.22,-1.45,0.71,-124.76,8.3,66.1,-8.95,46.94,-39.71,forehand
32,-0.07,-1.55,0.57,-195.74,12.02,140.01,-7.58,43.24,-45.48,forehand
32,-0.45,-1.14,0.73,-181.09,-2.38,227.78,-4.41,39.29,-52.29,forehand
32,-0.68,-0.43,0.51,-230.59,19.59,243.96,1.01,36.38,-55.99,forehand
32,-0.96,-0.54,0.47,-369.57,87.65,236.57,7.76,28.34,-53.72,forehand
32,-1.26,-0.15,-0.23,-383.54,144.53,284.42,10.69,11.12,-46.45,forehand
32,-1.38,0.84,-0.47,-295.1,107.79,233.4,9.22,-2.45,-37,forehand
32,-0.77,2.08,-1.2,-166.75,84.17,151.37,4.53,-8.59,-25.15,forehand
32,-0.45,1.82,-0.75,-20.08,53.89,27.16,0.4,-14.69,-18.63,forehand
32,-0.26,1.29,-0.57,69.7,4.15,-25.51,2.04,-19.09,-19.35,forehand
32,-0.38,0.82,0.18,51.57,-8.67,-31.56,3.09,-17.99,-22.58,forehand
32,-0.18,0.84,0.09,28.87,-6.23,0.98,3.92,-17.6,-24.11,forehand
32,-0.2,0.97,0.21,15.2,-5.8,3.11,2.99,-16.72,-23.41,forehand
32,-0.22,1.01,0.23,23.62,1.65,7.93,2.42,-16.96,-23.45,forehand
32,-0.21,0.98,0.2,10.13,3.85,-5.55,2.75,-17.18,-24.68,forehand
32,-0.19,0.91,0.13,18.31,1.4,-0.37,2.33,-17.04,-25.54,forehand
32,-0.19,0.94,0.23,7.45,0.98,-0.37,2.55,-17.3,-26.48,forehand
32,-0.19,0.94,0.18,8.67,0.92,3.05,2.08,-16.85,-27.44,forehand
32,-0.19,1,0.25,4.09,1.46,1.83,2.49,-17.2,-25.11,forehand
32,-0.19,0.95,0.2,7.51,3.42,-1.46,3,-17.44,-26.33,forehand
32,-0.18,0.94,0.2,4.88,0.79,-0.79,3.39,-16.86,-26.2,forehand
32,-0.19,0.99,0.18,7.26,0.55,-1.83,3.23,-16.96,-27.14,forehand
32,-0.2,1.01,0.23,8.61,-2.87,-11.35,3.25,-16.14,-27.87,forehand
32,-0.18,0.93,0.24,13.55,-1.59,-16.17,3.26,-15.81,-26.67,forehand
32,-0.16,0.86,0.23,9.46,-4.21,-10.93,3.89,-15.34,-27.89,forehand
33,0.2,-0.55,0.83,-3.85,-4.88,-6.47,-6.19,42.47,-44.89,forehand
33,0.16,-0.59,0.85,10.8,-12.08,15.56,-6.31,41.87,-44.1,forehand
33,0.16,-0.5,0.92,0.79,-6.84,0.43,-7.18,42,-44.17,forehand
33,0.17,-0.52,0.85,-0.31,-5.8,2.93,-7.36,42.81,-45.1,forehand
33,0.19,-0.55,0.91,0.43,-6.71,3.17,-7.39,42.19,-44.93,forehand
33,0.25,-0.71,0.95,0.43,-6.35,8.48,-7.51,41.87,-44.73,forehand
33,0.34,-0.9,1.08,-25.39,0.37,22.58,-8.06,42.61,-44.76,forehand
33,0.31,-1.22,1.23,-86.12,22.34,56.58,-8.2,42.36,-46.2,forehand
33,0.13,-1.33,0.96,-132.93,45.17,111.15,-6.57,40.76,-49.27,forehand
33,-0.12,-0.89,0.76,-163.64,55.73,200.38,-4.36,38.04,-52.66,forehand
33,-0.26,-0.26,0.75,-200.93,70.07,219.12,1.29,33.72,-54.98,forehand
33,-0.48,-0.54,0.54,-156.98,90.88,200.2,9.44,27.97,-53.5,forehand
33,-0.9,-0.33,0.44,-305.85,128.42,252.38,14.76,20.46,-50.17,forehand
33,-1.27,0.42,-0.54,-243.04,178.71,282.59,16.55,6.37,-42.86,forehand
33,-0.97,2.17,-1.11,-134.09,98.69,265.5,14.99,-14.6,-25.77,forehand
33,-0.5,2.13,-0.71,-13.43,42.3,80.38,7.65,-18.98,-25.81,forehand
33,-0.24,1.29,-0.2,41.02,-7.14,-8.91,7.42,-19.41,-26.83,forehand
33,-0.16,1,0.32,57.98,-13.31,-32.9,8.64,-19.27,-29.02,forehand
33,-0.17,0.92,0.37,25.15,-8.3,-19.47,8.85,-18.49,-29.03,forehand
33,-0.13,0.93,0.28,15.99,0.67,-14.71,9.34,-17.15,-30.54,forehand
33,-0.12,0.87,0.19,14.89,-2.75,-11.72,10.14,-17.03,-30.4,forehand
33,-0.14,0.89,0.28,12.27,-3.05,-2.56,9.8,-17.22,-30.26,forehand
33,-0.13,0.85,0.28,12.51,0.55,-2.93,9.73,-17.35,-30.47,forehand
33,-0.12,0.86,0.33,3.6,-0.79,3.42,9.3,-16.83,-31.23,forehand
33,-0.11,0.91,0.28,6.29,0.85,6.35,9.36,-17.18,-31.21,forehand
33,-0.12,0.99,0.29,3.72,0.92,7.69,9.83,-17.16,-30.74,forehand
33,-0.14,0.97,0.3,6.9,1.46,3.17,9.68,-17.31,-31.46,forehand
33,-0.14,0.97,0.29,8.12,1.22,-2.01,9.63,-17.05,-32.36,forehand
33,-0.13,0.92,0.31,6.84,-0.92,-4.39,9.64,-17.13,-32.08,forehand
33,-0.12,0.9,0.3,6.65,-1.34,-3.23,10.29,-17.02,-32.08,forehand
34,0.24,-0.7,0.76,2.81,-2.99,-15.93,-7.39,45.42,-42.99,forehand
34,0.2,-0.69,0.85,12.02,-7.51,-13.67,-7.5,45.85,-41.17,forehand
34,0.15,-0.61,0.88,5.62,-1.59,-9.77,-7.56,45.75,-42.47,forehand
34,0.14,-0.55,0.74,-6.1,2.93,-6.29,-7.4,45.34,-42.44,forehand
34,0.19,-0.5,0.71,2.87,-4.15,-12.57,-7.91,44.97,-41.87,forehand
34,0.18,-0.71,0.91,21.91,-10.38,-18.49,-8.5,44.49,-40.55,forehand
34,0.22,-0.84,0.92,9.64,-1.04,-8.54,-9.17,45.04,-41.61,forehand
34,0.31,-1.04,0.92,-25.76,1.1,9.77,-8.67,44.38,-40.69,forehand
34,0.38,-1.26,0.97,-86.79,1.34,31.07,-8.44,43.71,-42.63,forehand
34,0.06,-2.22,1.24,-210.39,64.58,85.63,-7.53,39.55,-47.31,forehand
34,-0.46,-1.63,0.93,-310.06,113.71,231.75,-2.38,31.54,-53.31,forehand
34,-1.04,-1.95,0.6,-397.28,179.14,299.19,6.1,20.95,-56.16,forehand
34,-2.84,-0.75,-0.5,-332.03,302.8,534.67,15.03,6.91,-48.93,forehand
34,-1.74,2.22,-0.33,-334.9,173.1,313.9,13.53,-5.35,-34.13,forehand
34,-1.27,1.42,-1.14,-78.37,160.71,170.04,9.02,-8.56,-18.84,forehand
34,-0.68,1.85,-1.19,7.75,61.22,65,3.94,-23.73,-18.99,forehand
34,-0.53,1.58,-0.65,61.04,5.25,-34.73,3.67,-24.15,-24.54,forehand
34,-0.43,0.94,-0.01,60.42,-22.52,-62.32,5.55,-23.57,-28.31,forehand
34,-0.32,0.82,0.17,47.91,-5.92,-42.05,8.26,-22.58,-28.97,forehand
34,-0.18,1.1,0.29,14.47,-25.76,-15.2,9.55,-22.77,-30.4,forehand
34,-0.22,1.03,0.33,16.48,-10.99,-11.78,9.08,-22.47,-30.65,forehand
34,-0.16,1.01,0.25,11.6,-0.37,-17.4,9.55,-23.14,-29.69,forehand
34,-0.14,0.86,0.22,13.55,-3.3,-11.66,10.41,-22.18,-30.1,forehand
34,-0.15,0.84,0.3,8.79,-0.98,-4.21,9.99,-21.47,-30.77,forehand
34,-0.16,0.84,0.33,7.75,-1.83,-3.91,9.72,-21.44,-29.82,forehand
34,-0.16,0.84,0.28,5.31,3.17,4.27,9.63,-21.17,-29.7,forehand
34,-0.16,0.92,0.29,1.65,-1.22,8.91,9.52,-20.53,-30.53,forehand
34,-0.18,0.98,0.27,0.55,3.3,5.8,9.11,-21.14,-30.66,forehand
34,-0.18,0.99,0.3,2.44,2.14,2.44,9.99,-20.9,-30.97,forehand
34,-0.17,0.96,0.24,3.91,4.58,-1.71,9.29,-20.72,-30.98,forehand
35,0.19,-0.92,0.67,-4.39,4.27,-29.3,-7.36,47.61,-38.78,forehand
35,0.19,-0.77,0.7,0.98,1.04,-18.01,-7.75,47.35,-38.77,forehand
35,0.17,-0.7,0.71,-5.13,-0.85,-13.67,-7.91,47.14,-39.38,forehand
35,0.15,-0.67,0.74,5.62,-0.98,-16.36,-8.01,46.73,-38.59,forehand
35,0.17,-0.67,0.77,5.74,-5.25,-17.82,-8.9,45.74,-39.15,forehand
35,0.19,-0.82,0.84,10.44,-4.21,-16.42,-9.07,46.03,-37.07,forehand
35,0.32,-1.16,0.86,-17.46,-0.79,-7.08,-9.8,46.03,-37.48,forehand
35,0.31,-1.5,1.13,-9.46,9.22,24.78,-9.14,45.85,-38.24,forehand
35,0.07,-1.99,0.82,-116.21,75.13,63.05,-8.07,45.32,-38.85,forehand
35,-0.76,-3.58,-0.22,-276.25,63.72,223.27,-4.68,43.08,-44.01,forehand
35,-2.57,-1.9,0.35,-497.56,90.82,504.94,1.65,33.3,-53.11,forehand
35,-3.11,0.73,-1.49,-526.67,283.81,587.65,11.94,16.64,-55.99,forehand
35,-1.03,2.42,-1.35,-85.63,53.16,189.88,18.62,-2.73,-38.37,forehand
35,-0.61,1.52,-0.57,-74.46,32.47,93.81,17.97,-2.04,-28.45,forehand
35,-0.38,1.32,0,38.27,0.43,10.56,16.58,-1.67,-13.54,forehand
35,-0.22,1.14,0.14,45.59,2.14,-36.07,13.77,-6.08,-5.1,forehand
35,-0.15,0.79,0.34,37.17,-2.81,-24.9,13.66,-6.29,-5.64,forehand
35,-0.09,0.93,0.31,24.23,10.31,-6.9,13.39,-5.88,-5.55,forehand
35,-0.09,1.02,0.39,0.18,-8,9.89,13.28,-7.98,-3.75,forehand
35,-0.1,0.93,0.4,5.37,2.87,-4.21,12.21,-7.39,2.64,forehand
35,-0.08,0.86,0.34,11.41,2.44,-0.31,11.76,-7.31,2.37,forehand
35,-0.1,0.88,0.42,7.45,3.48,0.43,11.1,-7.68,0.38,forehand
35,-0.1,0.9,0.35,3.85,7.14,3.91,10.68,-9.14,0.37,forehand
35,-0.09,0.91,0.34,-1.77,2.99,4.33,10.13,-11.94,-5.14,forehand
35,-0.1,0.94,0.34,0.61,2.99,3.72,10.23,-16.31,-3.71,forehand
35,-0.11,0.94,0.36,1.22,0.98,0.67,9.55,-16.94,-4.04,forehand
